 ,CALANDER,CAMERA,CONTACTS,LOCATION,MICROPHONE,PHONE,SENSOR,SMS,STORAGE,OTHERS,TOTAL 
1004,0,0,1,0,0,1,0,1,1,0,4
1005,0,0,0,0,0,1,0,0,1,0,2
1006,0,0,0,1,0,1,0,0,1,0,3
1007,0,0,0,0,0,0,0,0,1,0,1
1008,0,0,0,0,0,0,0,0,1,0,1
1009,0,0,0,0,0,0,0,0,0,1,1
1010,0,0,0,0,1,1,0,0,1,0,3
1011,0,0,0,1,0,0,0,0,0,0,1
1012,0,1,0,0,0,0,0,0,1,0,2
1013,0,0,0,0,0,0,0,0,1,0,1
1014,0,0,0,0,0,0,0,0,0,1,1
1015,0,0,0,0,0,0,0,0,0,1,1
1016,0,0,0,0,0,0,0,0,1,0,1
1017,0,0,1,1,0,1,0,0,1,0,4
1018,0,0,0,0,0,0,0,0,0,1,1
1020,0,0,1,1,0,1,0,1,1,0,5
1021,0,0,0,0,0,0,0,0,0,1,1
1022,0,0,1,0,0,1,0,0,1,0,3
1023,0,1,0,1,0,1,0,0,1,0,4
1024,0,0,1,0,0,0,0,0,0,0,1
1025,0,0,0,0,0,0,0,0,1,0,1
1026,0,0,0,0,0,0,0,0,0,1,1
1027,0,0,0,0,0,0,0,0,1,0,1
1028,0,1,0,1,0,1,0,0,0,0,3
1029,0,0,1,1,0,1,0,0,0,0,3
1030,0,0,0,0,0,0,0,0,0,1,1
1031,0,0,1,0,0,0,0,0,1,0,2
1032,0,0,0,0,0,0,0,0,1,0,1
1033,0,0,1,1,0,1,0,0,1,0,4
1034,0,0,0,1,1,1,0,0,1,0,4
1035,0,0,0,1,0,1,0,0,1,0,3
1036,0,0,1,0,0,0,0,0,1,0,2
1037,0,0,0,0,0,0,0,0,1,0,1
1038,0,0,0,1,1,1,0,0,1,0,4
1039,0,0,0,1,0,0,0,0,0,0,1
1040,0,0,0,0,0,0,0,0,1,0,1
1041,0,0,0,0,0,0,0,0,1,0,1
1042,0,0,0,0,0,1,0,0,1,0,2
1043,0,0,0,0,0,0,0,0,1,0,1
1044,0,0,0,1,0,1,0,0,1,0,3
1045,0,0,1,0,0,1,0,0,1,0,3
1046,0,0,1,0,0,1,0,0,1,0,3
1047,0,0,0,0,0,1,0,0,1,0,2
1048,0,0,0,1,0,1,0,0,0,0,2
1049,0,0,0,0,0,0,0,0,0,1,1
1050,0,0,0,0,0,0,0,0,0,1,1
1051,0,0,0,0,0,1,0,0,1,0,2
1052,0,0,0,0,0,1,0,0,1,0,2
1053,0,0,1,1,0,1,0,0,1,0,4
1054,0,1,1,0,0,0,0,0,1,0,3
1055,0,0,0,0,0,0,0,0,0,1,1
1056,0,1,0,0,0,0,0,0,1,0,2
1057,0,0,0,0,0,1,0,0,1,0,2
1058,0,0,0,0,0,0,0,0,1,0,1
1059,0,1,0,0,0,1,0,0,1,0,3
1060,0,0,0,0,1,1,0,0,1,0,3
1061,0,1,1,1,0,1,0,0,1,0,5
1062,0,1,0,0,0,0,0,0,1,0,2
1063,0,1,0,0,0,1,0,0,1,0,3
1064,0,0,0,0,0,0,0,0,1,0,1
1065,0,1,0,0,0,0,0,0,1,0,2
1066,0,1,0,1,0,0,0,0,1,0,3
1067,0,0,1,0,0,1,0,0,1,0,3
1068,0,1,0,0,0,0,0,0,0,0,1
1069,0,0,1,1,0,1,0,0,1,0,4
1070,0,0,0,0,0,0,0,0,0,1,1
1071,0,0,0,0,0,0,0,0,0,1,1
1072,0,0,0,0,0,0,0,0,0,1,1
1073,0,1,1,1,0,1,0,1,1,0,6
1074,0,0,0,0,0,0,0,0,1,0,1
1075,0,0,1,0,0,1,0,0,1,0,3
1076,0,0,0,0,0,0,0,0,1,0,1
1077,0,0,0,0,0,0,0,0,1,0,1
1078,0,0,1,0,0,1,0,0,1,0,3
1079,0,0,0,0,0,0,0,0,0,1,1
1080,0,1,0,0,0,0,0,0,1,0,2
1081,0,0,0,0,0,0,0,0,1,0,1
1082,0,0,0,1,0,1,0,0,1,0,3
1083,0,0,0,1,0,1,0,0,0,0,2
1084,0,1,0,0,0,0,0,0,1,0,2
1085,0,0,0,0,0,1,0,0,1,0,2
1086,0,0,0,1,0,1,0,0,0,0,2
1087,0,0,0,0,0,0,0,0,1,0,1
1088,0,0,0,0,0,0,0,0,1,0,1
1089,0,0,0,0,0,0,0,0,1,0,1
1090,0,0,0,0,0,0,0,0,0,1,1
1091,0,0,0,0,0,1,0,0,0,0,1
1092,0,0,1,1,0,0,0,0,1,0,3
1093,0,0,0,0,0,0,0,0,0,1,1
1095,0,0,0,0,0,0,0,0,1,0,1
1096,0,0,0,1,0,1,0,0,1,0,3
1097,0,0,0,0,0,0,0,0,0,1,1
1098,0,0,0,0,0,1,0,0,1,0,2
1099,0,0,0,0,0,1,0,0,1,0,2
1100,0,0,0,0,0,0,0,0,0,1,1
1101,0,0,0,1,0,1,0,0,1,0,3
1102,0,0,0,0,0,0,0,0,1,0,1
1103,0,0,0,0,0,0,0,0,0,1,1
1104,0,0,0,0,0,0,0,0,0,1,1
1105,0,0,0,0,0,0,0,0,1,0,1
1106,0,0,1,0,0,1,0,1,1,0,4
1107,0,0,1,0,0,0,0,0,1,0,2
1108,0,0,0,0,0,0,0,0,0,1,1
1109,0,0,0,1,0,0,0,0,0,0,1
1110,0,1,1,1,0,1,0,0,1,0,5
1111,0,1,0,1,0,1,0,0,1,0,4
1112,0,0,0,0,0,0,0,0,0,1,1
1113,0,0,0,0,0,0,0,0,0,1,1
1114,0,0,0,0,0,1,0,0,0,0,1
1115,0,0,0,0,0,0,0,0,0,1,1
1116,0,0,0,1,0,1,0,0,0,0,2
1117,0,1,1,1,1,0,0,1,1,0,6
1118,0,0,0,0,0,1,0,0,0,0,1
1119,0,0,0,1,0,1,0,0,0,0,2
1121,0,0,1,0,0,1,0,0,0,0,2
1122,0,0,0,0,0,0,0,0,1,0,1
1123,0,0,0,0,0,0,0,0,1,0,1
1124,0,0,0,0,0,0,0,0,0,1,1
1125,0,0,0,0,0,0,0,0,0,1,1
1126,0,0,0,0,0,0,0,0,0,1,1
1127,0,1,1,1,0,1,0,1,1,0,6
1128,0,0,0,0,0,0,0,0,0,1,1
1129,0,0,0,0,0,0,0,0,1,0,1
1130,0,0,0,0,0,0,0,0,0,1,1
1131,0,0,0,0,0,0,0,0,1,0,1
1132,0,1,1,1,1,1,0,0,1,0,6
1133,0,0,0,0,0,0,0,0,1,0,1
1134,0,0,0,1,0,1,0,0,0,0,2
1135,0,0,0,0,0,0,0,0,1,0,1
1136,0,0,0,0,0,0,0,0,1,0,1
1137,0,0,1,0,0,1,0,0,1,0,3
1138,0,0,0,0,0,0,0,0,1,0,1
1139,0,1,1,1,0,1,0,1,1,0,6
1140,1,1,1,1,0,1,0,1,1,0,7
1141,0,1,0,0,0,1,0,0,1,0,3
1142,1,1,1,1,1,1,0,1,1,0,8
1143,0,0,0,0,0,0,0,0,1,0,1
1144,0,0,0,0,0,0,0,0,1,0,1
1145,0,0,0,0,0,0,0,0,1,0,1
1146,1,0,1,1,0,1,0,1,1,0,6
1147,0,0,0,1,0,0,0,0,1,0,2
1148,0,0,0,0,0,0,0,0,1,0,1
1149,0,0,1,0,0,1,0,0,1,0,3
1151,0,0,0,1,0,0,0,0,1,0,2
1152,0,0,0,1,0,0,0,0,0,0,1
1153,0,0,1,1,0,1,0,0,0,0,3
1154,0,0,1,1,0,1,0,1,1,0,5
1155,0,0,1,1,1,1,0,1,1,0,6
1156,0,0,0,0,0,1,0,0,1,0,2
1157,0,0,0,0,0,0,0,0,0,1,1
1158,0,0,1,1,0,0,0,0,1,0,3
1159,0,0,0,0,0,1,0,0,0,0,1
1160,0,1,0,1,0,1,0,0,1,0,4
1161,0,0,0,0,0,0,0,0,0,1,1
1162,1,0,1,1,1,1,0,1,1,0,7
1163,0,0,1,1,0,1,0,1,1,0,5
1164,0,0,0,1,0,0,0,0,0,0,1
1165,0,0,0,0,0,0,0,0,0,1,1
1166,0,0,0,0,0,0,0,0,1,0,1
1167,0,0,1,1,0,1,0,0,1,0,4
1168,0,0,0,1,0,1,0,0,0,0,2
1169,0,0,1,1,0,1,0,0,1,0,4
1170,0,0,1,1,0,1,0,0,1,0,4
1171,0,0,0,0,0,0,0,0,0,1,1
1172,0,0,0,1,0,1,0,0,1,0,3
1173,0,0,0,0,0,1,0,0,1,0,2
1174,0,0,0,1,0,1,0,0,0,0,2
1175,0,0,0,0,0,0,0,0,1,0,1
1176,0,0,0,0,0,0,0,0,1,0,1
1177,0,1,0,0,0,0,0,0,1,0,2
1178,0,0,0,0,0,1,0,0,1,0,2
1179,0,0,0,0,0,0,0,0,0,1,1
1180,0,0,0,0,0,0,0,0,0,1,1
1181,0,0,0,1,0,1,0,0,1,0,3
1182,0,0,0,0,0,0,0,0,0,1,1
1183,0,0,1,0,0,1,0,0,1,0,3
1184,0,0,0,0,0,1,0,0,0,0,1
1185,0,0,0,0,0,0,0,0,0,1,1
1186,0,0,0,0,0,1,0,0,0,0,1
1187,0,0,0,0,0,0,0,0,1,0,1
1188,0,0,0,0,0,0,0,0,0,1,1
1189,0,0,0,0,0,0,0,0,0,1,1
1190,0,0,0,0,0,0,0,0,0,1,1
1191,0,0,0,0,0,0,0,0,1,0,1
1192,0,0,0,0,0,0,0,0,0,1,1
1193,0,0,0,0,0,0,0,0,0,1,1
1194,0,0,0,0,0,0,0,0,0,1,1
1195,0,0,0,0,0,0,0,0,0,1,1
1196,0,0,0,0,0,0,0,0,0,1,1
1197,0,0,0,0,0,0,0,0,0,1,1
1198,0,0,0,0,0,0,0,0,0,1,1
1199,0,0,0,0,0,0,0,0,1,0,1
1200,0,0,0,0,0,1,0,0,1,0,2
1201,0,0,0,1,0,1,0,0,0,0,2
1202,0,0,1,0,0,1,0,0,1,0,3
1203,0,0,0,0,0,1,0,0,1,0,2
1204,0,0,0,0,0,0,0,0,1,0,1
1205,0,0,0,0,0,0,0,0,1,0,1
1206,0,0,0,0,0,0,0,0,1,0,1
1207,0,0,0,0,0,0,0,0,1,0,1
1208,0,0,0,0,0,1,0,0,1,0,2
1209,0,1,0,1,0,1,0,0,1,0,4
1210,0,0,0,0,0,0,0,0,0,1,1
1211,0,1,0,1,0,1,0,0,1,0,4
1212,0,0,0,0,0,0,0,0,1,0,1
1213,0,0,0,0,0,1,0,0,1,0,2
1214,0,0,0,0,0,0,0,0,0,1,1
1215,0,0,0,0,0,1,0,0,1,0,2
1216,0,0,1,1,0,1,0,1,1,0,5
1217,0,0,1,0,0,1,0,0,0,0,2
1218,0,0,0,0,0,0,0,0,0,1,1
1219,0,0,1,1,0,1,0,1,1,0,5
1220,0,0,1,1,0,1,0,0,1,0,4
1221,0,0,0,0,0,0,0,0,0,1,1
1222,0,0,0,0,0,1,0,0,1,0,2
1223,0,0,0,1,0,0,0,0,1,0,2
1224,0,0,0,0,0,0,0,0,1,0,1
1225,0,0,0,1,0,1,0,0,1,0,3
1226,0,0,0,0,0,0,0,0,0,1,1
1228,0,1,0,1,0,1,0,0,1,0,4
1229,0,0,0,0,0,1,0,0,0,0,1
1230,0,0,1,1,0,1,0,0,1,0,4
1231,0,0,1,1,0,1,0,0,1,0,4
1232,0,1,0,1,0,0,0,0,0,0,2
1233,0,0,0,0,0,0,0,0,0,1,1
1234,0,0,0,0,0,0,0,0,0,1,1
1235,0,0,0,0,0,0,0,0,1,0,1
1236,0,1,1,1,0,1,0,0,1,0,5
1237,0,0,1,0,0,1,0,0,1,0,3
1238,0,1,0,0,0,1,0,0,1,0,3
1239,0,0,0,0,0,1,0,0,1,0,2
1240,0,0,0,0,0,1,0,0,1,0,2
1241,0,0,0,0,0,1,0,0,1,0,2
1242,0,0,1,1,0,1,0,1,0,0,4
1243,0,0,1,0,0,1,0,0,1,0,3
1244,0,0,0,1,0,0,0,0,0,0,1
1245,0,0,0,0,0,0,0,0,0,1,1
1246,0,0,1,0,0,1,0,0,1,0,3
1247,0,0,0,0,0,1,0,1,0,0,2
1248,0,0,0,0,0,1,0,0,0,0,1
1249,0,0,0,0,0,1,0,0,1,0,2
1250,0,0,0,0,0,0,0,0,0,1,1
1251,0,0,0,0,0,1,0,0,1,0,2
1252,0,0,1,0,0,1,0,0,1,0,3
1253,0,0,1,0,0,0,0,0,0,0,1
1254,0,0,1,0,0,1,0,0,1,0,3
1255,0,0,0,0,0,1,0,0,1,0,2
1256,0,0,1,1,0,0,0,0,1,0,3
1257,0,0,0,0,0,0,0,0,0,1,1
1258,0,0,1,1,0,1,0,1,1,0,5
1259,0,0,0,1,0,1,0,0,1,0,3
1260,0,0,1,1,0,1,0,0,1,0,4
1261,0,0,0,0,0,0,0,0,1,0,1
1262,0,0,0,0,0,1,0,0,1,0,2
1263,0,0,0,0,0,1,0,0,1,0,2
1264,0,0,1,1,0,0,0,0,1,0,3
1265,0,1,1,1,0,1,0,1,1,0,6
1266,0,0,0,0,0,0,0,0,0,1,1
1267,0,0,1,0,0,0,0,0,1,0,2
1268,0,0,0,0,0,0,0,0,1,0,1
1269,0,0,0,0,0,0,0,0,0,1,1
1270,0,1,0,0,0,1,0,0,1,0,3
1271,0,0,1,0,0,1,0,0,1,0,3
1272,0,0,0,1,0,0,0,0,0,0,1
1273,0,0,0,1,0,1,0,0,1,0,3
1274,0,1,0,1,0,1,0,0,1,0,4
1275,1,0,1,1,1,1,0,0,1,0,6
1276,0,0,0,0,0,0,0,0,1,0,1
1277,0,0,0,0,0,0,0,0,1,0,1
1278,0,0,0,0,0,0,0,0,0,1,1
1279,0,0,0,0,0,0,0,0,1,0,1
1280,0,0,0,0,0,0,0,0,1,0,1
1281,0,0,0,0,0,0,0,0,1,0,1
1282,0,0,1,1,0,1,0,0,0,0,3
1283,0,0,1,1,0,1,0,0,0,0,3
1284,0,1,0,1,1,1,0,1,1,0,6
1285,0,1,0,1,0,0,0,0,1,0,3
1286,0,0,1,1,0,1,0,0,1,0,4
1287,0,0,0,0,0,0,0,0,1,0,1
1288,0,1,1,1,0,1,0,1,1,0,6
1289,0,0,0,1,0,1,0,0,1,0,3
1290,0,0,0,1,0,1,0,0,1,0,3
1292,0,0,0,0,0,0,0,0,1,0,1
1293,1,0,1,1,1,1,0,0,1,0,6
1294,0,0,0,0,0,0,0,0,0,1,1
1295,0,0,1,1,0,1,0,0,1,0,4
1296,0,0,1,0,0,1,0,1,1,0,4
1297,0,0,0,0,0,0,0,0,1,0,1
1298,0,0,0,0,0,1,0,0,1,0,2
1299,0,0,0,0,0,0,0,0,0,1,1
1300,0,0,0,0,0,1,0,0,1,0,2
1301,0,0,0,0,0,0,0,0,1,0,1
1302,0,0,0,0,0,0,0,0,1,0,1
1303,0,0,0,0,0,0,0,0,0,1,1
1304,0,0,1,0,0,1,0,0,1,0,3
1305,0,0,0,0,0,0,0,0,0,1,1
1306,0,0,0,1,0,0,0,0,1,0,2
1307,0,0,0,1,0,0,0,0,0,0,1
1308,0,0,1,0,0,0,0,0,1,0,2
1309,0,0,0,0,0,0,0,0,0,1,1
1310,0,0,0,0,0,0,0,0,0,1,1
1311,0,0,1,1,0,1,0,0,1,0,4
1312,0,0,1,1,0,1,0,0,1,0,4
1313,0,0,0,0,0,1,0,0,0,0,1
1314,0,0,0,0,0,0,0,0,0,1,1
1315,0,0,0,0,0,1,0,0,1,0,2
1316,0,0,0,0,0,1,0,0,1,0,2
1317,0,0,1,0,0,1,0,0,1,0,3
1318,0,0,0,0,0,0,0,0,0,1,1
1319,0,0,0,0,0,0,0,0,0,1,1
1320,0,0,0,0,0,0,0,0,0,1,1
1321,0,0,0,0,0,0,0,0,0,1,1
1322,0,0,0,0,0,0,0,0,0,1,1
1323,0,0,0,1,0,1,0,0,1,0,3
1324,0,0,0,0,0,1,0,0,1,0,2
1325,0,0,0,0,0,0,0,0,1,0,1
1326,0,0,0,0,0,0,0,0,0,1,1
1327,0,0,1,1,0,0,0,0,1,0,3
1328,0,0,0,0,0,0,0,0,0,1,1
1329,0,0,1,1,0,1,0,0,1,0,4
1330,0,0,1,1,0,1,0,0,1,0,4
1331,0,0,1,1,0,1,0,0,1,0,4
1332,0,0,0,0,0,0,0,0,0,1,1
1333,0,0,0,0,0,1,0,0,1,0,2
1334,0,0,1,0,0,0,0,0,0,0,1
1335,0,0,1,1,0,1,0,0,0,0,3
1336,0,0,1,1,0,1,0,0,0,0,3
1337,0,0,0,0,0,0,0,0,0,1,1
1338,0,0,1,1,0,1,0,0,1,0,4
1339,0,0,0,0,0,1,0,0,0,0,1
1340,0,0,0,0,0,0,0,0,0,1,1
1341,0,0,0,0,0,0,0,0,1,0,1
1342,0,0,0,0,0,0,0,0,0,1,1
1343,0,0,0,0,0,0,0,0,0,1,1
1344,0,0,1,1,0,1,0,0,1,0,4
1345,0,0,1,0,0,1,0,0,1,0,3
1346,0,0,0,1,0,1,0,0,1,0,3
1347,0,1,0,0,0,0,0,0,1,0,2
1348,1,1,1,1,0,1,0,1,1,0,7
1349,0,0,0,0,0,1,0,0,1,0,2
1350,0,0,1,0,0,1,0,1,1,0,4
1351,0,0,0,1,0,0,0,0,0,0,1
1352,0,0,0,0,0,0,0,0,1,0,1
1353,0,0,0,0,0,0,0,0,1,0,1
1354,0,0,0,0,0,0,0,0,0,1,1
1355,0,0,0,0,0,0,0,0,0,1,1
1356,0,0,1,0,0,1,0,0,0,0,2
1357,0,0,0,0,0,0,0,0,0,1,1
1358,0,0,0,0,0,0,0,0,0,1,1
1359,0,1,1,0,0,1,0,0,1,0,4
1360,0,1,0,0,0,1,0,0,1,0,3
1361,0,0,0,0,0,0,0,0,1,0,1
1362,0,0,0,0,0,0,0,0,1,0,1
1363,0,0,0,0,0,0,0,0,1,0,1
1364,0,0,0,0,0,1,0,0,0,0,1
1365,0,0,0,0,0,0,0,0,0,1,1
1366,0,0,0,1,0,1,0,0,1,0,3
1367,0,0,0,0,0,0,0,0,0,1,1
1368,0,0,0,0,0,0,0,0,0,1,1
1369,0,0,0,0,0,0,0,0,0,1,1
1370,0,0,1,0,0,0,0,0,1,0,2
1371,0,0,0,0,0,0,0,0,1,0,1
1372,0,0,0,0,0,0,0,0,0,1,1
1373,0,0,0,0,0,0,0,0,0,1,1
1374,0,0,0,0,0,0,0,0,1,0,1
1375,0,1,0,1,0,0,0,0,1,0,3
1376,0,0,0,1,0,1,0,1,0,0,3
1377,0,0,0,0,0,0,0,0,0,1,1
1378,0,1,0,1,0,1,0,0,1,0,4
1379,0,0,0,0,0,0,0,0,1,0,1
1380,0,0,0,0,0,0,0,0,1,0,1
1381,0,0,0,1,0,0,0,0,1,0,2
1382,0,0,0,0,0,0,0,0,1,0,1
1383,0,0,0,0,1,0,0,0,1,0,2
1384,0,0,0,0,0,0,0,0,0,1,1
1385,0,0,0,1,0,0,0,0,0,0,1
1386,0,0,0,0,0,0,0,0,0,1,1
1387,0,0,0,1,0,0,0,0,1,0,2
1388,0,1,0,1,1,0,0,0,1,0,4
1389,0,0,0,0,0,1,0,0,1,0,2
1390,0,0,0,0,0,1,0,0,1,0,2
1391,0,0,1,0,1,1,0,0,1,0,4
1392,0,0,1,1,0,1,0,0,1,0,4
1393,0,0,0,0,0,0,0,0,0,1,1
1394,0,0,1,1,0,1,0,0,0,0,3
1395,0,1,0,0,0,0,0,0,1,0,2
1396,0,0,0,0,0,0,0,0,1,0,1
1397,0,1,0,0,0,0,0,0,1,0,2
1398,0,1,0,0,0,0,0,0,1,0,2
1399,0,1,0,1,0,1,0,0,1,0,4
1400,0,1,0,0,0,0,0,0,1,0,2
1401,0,1,0,0,0,0,0,0,0,0,1
1402,0,0,0,0,0,0,0,0,0,1,1
1403,0,1,0,0,0,0,0,0,1,0,2
1404,0,0,0,1,0,1,0,0,1,0,3
1405,0,1,0,1,0,0,0,0,1,0,3
1406,0,0,0,1,1,1,0,0,1,0,4
1407,0,0,0,1,0,1,0,0,1,0,3
1408,0,1,0,1,0,0,0,0,1,0,3
1409,0,0,1,1,0,1,0,0,1,0,4
1410,0,0,0,0,0,0,0,0,0,1,1
1411,0,0,0,0,0,1,0,0,1,0,2
1412,0,0,0,0,0,0,0,0,1,0,1
1413,0,0,0,0,0,0,0,0,0,1,1
1414,0,0,0,0,0,0,0,0,1,0,1
1415,0,0,0,0,0,0,0,0,1,0,1
1416,0,0,0,1,0,0,0,0,1,0,2
1417,0,0,0,0,0,0,0,0,0,1,1
1418,0,0,0,0,0,1,0,0,0,0,1
1419,0,0,0,0,0,0,0,0,0,1,1
1420,0,0,0,1,0,0,0,0,1,0,2
1421,0,0,1,1,0,1,0,0,1,0,4
1422,0,0,1,1,0,1,0,0,1,0,4
1423,0,0,1,1,0,1,0,0,1,0,4
1424,0,0,0,1,0,0,0,0,0,0,1
1425,1,0,0,0,0,0,0,0,0,0,1
1426,0,0,0,0,0,0,0,0,1,0,1
1427,0,0,0,0,0,0,0,0,0,1,1
1428,0,0,0,0,0,0,0,0,0,1,1
1429,0,0,1,1,0,1,0,0,1,0,4
1430,0,0,1,1,0,1,0,0,1,0,4
1431,0,0,0,0,0,0,0,0,0,1,1
1432,0,0,0,0,0,1,0,0,1,0,2
1433,0,0,0,1,0,0,0,0,0,0,1
1434,1,0,1,1,1,1,0,1,1,0,7
1435,0,0,0,0,0,0,0,0,1,0,1
1436,0,0,0,1,0,1,0,0,1,0,3
1437,0,0,1,0,0,0,0,0,1,0,2
1438,0,0,1,0,0,0,0,0,1,0,2
1439,0,0,0,0,0,1,0,0,0,0,1
1440,0,0,0,0,0,0,0,0,1,0,1
1441,0,1,1,1,0,1,0,0,1,0,5
1442,0,0,0,0,0,0,0,0,0,1,1
1443,0,0,0,0,0,1,0,0,1,0,2
1444,0,0,1,0,0,0,0,0,0,0,1
1445,0,0,0,0,0,0,0,0,0,1,1
1446,0,0,1,0,0,1,0,0,0,0,2
1447,0,0,0,0,0,0,0,0,0,1,1
1448,0,0,1,1,0,1,0,1,1,0,5
1449,0,0,0,0,0,0,0,0,0,1,1
1450,0,0,0,0,0,0,0,0,1,0,1
1451,0,0,0,1,0,0,0,0,1,0,2
1452,0,0,1,1,0,0,0,0,1,0,3
1453,0,0,0,0,0,0,0,0,0,1,1
1454,0,0,0,0,0,0,0,0,1,0,1
1455,0,0,0,0,0,0,0,0,0,1,1
1456,0,0,0,0,0,0,0,0,1,0,1
1457,0,0,1,1,0,1,0,0,1,0,4
1458,0,0,0,0,0,0,0,0,0,1,1
1459,0,1,1,1,1,1,0,0,1,0,6
1460,0,0,0,0,0,1,0,0,0,0,1
1461,0,0,0,0,0,0,0,0,1,0,1
1462,0,0,0,0,0,0,0,0,0,1,1
1463,0,0,0,1,0,0,0,0,0,0,1
1464,0,0,0,1,0,0,0,0,0,0,1
1465,0,0,0,0,0,1,0,0,0,0,1
1466,0,0,0,0,0,1,0,0,0,0,1
1467,0,0,0,0,0,0,0,0,0,1,1
1468,0,1,1,1,0,1,0,0,1,0,5
1469,0,0,0,1,0,0,0,0,0,0,1
1470,0,0,0,1,0,0,0,0,0,0,1
1471,0,0,0,0,0,0,0,0,1,0,1
1472,0,0,1,0,0,1,0,1,1,0,4
1473,0,0,0,0,0,0,0,0,1,0,1
1474,0,0,0,1,0,0,0,0,1,0,2
1475,0,0,0,0,0,0,0,0,0,1,1
1476,0,0,0,0,0,1,0,0,1,0,2
1477,0,1,0,0,0,0,0,0,1,0,2
1478,1,0,0,0,0,1,0,0,1,0,3
1479,0,1,1,1,0,1,0,0,1,0,5
1480,0,0,0,0,0,0,0,0,0,1,1
1481,0,0,0,0,0,0,0,0,0,1,1
1482,0,0,1,0,0,1,0,0,1,0,3
1483,0,0,0,0,0,0,0,0,0,1,1
1484,0,0,0,0,0,0,0,0,0,1,1
1485,0,0,1,0,1,1,0,0,1,0,4
